text,label,label_name
my account isn't showing a transfer i made.,1,balance_not_updated_after_bank_transfer
why is top up pending,18,pending_top_up
is there a fee for paying by card?,7,card_payment_fee_charged
why didn't i get the amount i requested at the atm?,28,wrong_amount_of_cash_received
my cheque is taking a while,2,balance_not_updated_after_cheque_or_cash_deposit
why did you charge me extra?,15,extra_charge_on_statement
i was checking my statement and my top-up has been reverted,24,top_up_reverted
i was under the impression that transfers were going to be free and here i was charged for something i bought overseas! i don't think this fee is right,26,transfer_fee_charged
my account shows a direct debit charge that i have never seen before,14,direct_debit_payment_not_recognised
when will my transfer arrive,27,transfer_not_received_by_recipient
how can a payment be declined,12,declined_card_payment
"i want to reactivate my card, i thought i had lost it but i found it.",6,card_linking
i contacted the seller for a direct refund last week but he still hasn't give me my money. what should i do?,20,Refund_not_showing_up
my new card has not been delivered to my home yet. what is going on?,5,card_arrival
"cancel my transfer, please.",4,cancel_transfer
i think the exchange rate is wrong for my atm withdrawal,29,wrong_exchange_rate_for_cash_withdrawal
"my new card just arrived, how can i activate it?",0,activate_my_card
there is a direct debit charge on my account that is not mine.,14,direct_debit_payment_not_recognised
are there restrictions to transfers to certain accounts?,3,beneficiary_not_allowed
i don't think the charges made when i had currency exchanged are right.,9,card_payment_wrong_exchange_rate
i didn't receive the amount of cash i requested for the atm.,28,wrong_amount_of_cash_received
the exchange rate for foreign atm currency is wrong.,29,wrong_exchange_rate_for_cash_withdrawal
i found my old card. can i link it back into the app?,6,card_linking
my transfer's stuck on pending.,19,pending_transfer
how come there is a $1 extra charge on my statement?,15,extra_charge_on_statement
how do i get a refund for an item i bought?,21,request_refund
"show me how to link the new card,",6,card_linking
"there was an extra fee when i paid with my card, why was i charged this extra fee?",7,card_payment_fee_charged
i can't see my refund on my account,20,Refund_not_showing_up
why was my payment reverted on the app,22,reverted_card_payment?
i exchanged russian rubles for british pounds today and got less than i expected. was exchange rate correct?,9,card_payment_wrong_exchange_rate
why and i being charged this fee?,7,card_payment_fee_charged
"i'd lke my card reactivated, i was thinking it was misplaced but i discovered when i woke up that i had left it in my coat.",6,card_linking
"give me back my money, i'm not paying the sellers. it has been a long time ago that i made an order and it just isn't coming.",21,request_refund
please check to see if the band transfer i made a while ago from my uk account has safely arrived.,1,balance_not_updated_after_bank_transfer
"hello, i trying to top up with my card today but it didn't work. when i tried last time it worked but today it isn't. could you take a look at it for me?",23,top_up_failed
is there an issue with my card payment as it has not gone through.,12,declined_card_payment
my payment is in the app but hasn't gone through yet,16,pending_card_payment
i would like to reactivate a card and wondered if that could be done?,6,card_linking
i was charged more than once in a single transaction,25,transaction_charged_twice
"i saw money was taken out of my account by a seller a while back. i do not recognize the seller, but i'm pretty certain i didn't make that payment. can you track who the seller is?",14,direct_debit_payment_not_recognised
"hello. i looked at my account and see that a transaction i tried to do is pending, but i did not complete that transaction. when i was at the atm, the machine declined my card. can you make sure that transaction does not go through because i definitely did not receive the money.",17,pending_cash_withdrawal
why did you charge me extra for withdrawing money?,10,cash_withdrawal_charge
i inadvertently completed a transaction on a wrong account.,4,cancel_transfer
i got cash and was charged a fee that shouldn't be there!,10,cash_withdrawal_charge
"the card i thought i lost was in my jacket pocket this morning, so can i reactivate that?",6,card_linking
is there an allowance on cards?,7,card_payment_fee_charged
i made a transfer but my balance hasn't been updated,1,balance_not_updated_after_bank_transfer
"my husband and i went out for our weekly ""dinner and a movie,"" and it was my turn to pick up the check. now i see that my card was charged twice. who should i contact about negating the second charge and getting my card credited?",25,transaction_charged_twice
is it possible to cancel transactions?,4,cancel_transfer
what is this withdrawal as i do not remember making it.,11,cash_withdrawal_not_recognised
i don't think i was supposed to be charged so much.,26,transfer_fee_charged
an item i bought had the wrong exchange rate applied.,9,card_payment_wrong_exchange_rate
i want to use my card. how do i activate it?,0,activate_my_card
"my cash withdrawal is showing as pending, why?",17,pending_cash_withdrawal
"i just checked my statement and saw a $1 charge, why is it there?",15,extra_charge_on_statement
i had a card payment that was declined. why?,12,declined_card_payment
what is the most efficient way to activate my new card?,0,activate_my_card
i asked for 100 only got 80,28,wrong_amount_of_cash_received
today i noticed a charge for an atm withdrawal on my account. can you please fix this? it's supposed to be no charge.,10,cash_withdrawal_charge
i don't see any change in my balance.,1,balance_not_updated_after_bank_transfer
how do i return something for a full refund?,21,request_refund
"my friend deposited $100 into my account, but it is not showing up!",2,balance_not_updated_after_cheque_or_cash_deposit
is there any reason my cash withdrawal still shows as pending?,17,pending_cash_withdrawal
why is it showing that my account has been charged a dollar that is showing as pending?,15,extra_charge_on_statement
i've tried using my card multiple times and it keeps getting declined.,12,declined_card_payment
why has my top up been cancelled,24,top_up_reverted
i got charged a fee for transferring money.,26,transfer_fee_charged
is my new card activated?,0,activate_my_card
why was i denied the option to transfer money to a selected beneficiary?,3,beneficiary_not_allowed
